u,v
6489445098,538355703
6489445098,6489445096
621164949,8872312252
621164949,8260408109
621164949,2614905760
621164949,538355703
538355706,6489445098
538355706,10246462265
538355706,9742051852
10246462265,10246462262
10246462265,10246462262
10246462265,538355706
9742051852,538368750
9742051852,538355706
9742051852,9742051850
538355931,1775817727
538355931,3902225668
538355931,10573392256
538355931,4398126517
1775817727,538355931
1775817727,1775817724
1775817727,4602431797
3902225668,538355931
3902225668,9742051931
3902225668,9627306572
10573392256,9903672878
10573392256,538355931
10573392256,10573392257
4398126517,3774350124
4398126517,10573392257
4398126517,538355931
538355939,8240863573
538355939,538356096
538355939,538357409
8240863573,538355939
8240863573,1516088427
8240863573,8240863570
538356096,538356013
538356096,538355939
538356096,4258690111
538357409,9742051840
538357409,1516088429
538357409,538355939
538356013,538356096
4258690111,4715468007
4258690111,4777669032
4258690111,538356096
538356331,8260256259
538356331,3232770077
538356331,2915139827
8260256259,538356331
8260256259,8260256260
8260256259,2915139818
3232770077,538356331
3232770077,7340715723
3232770077,12704201440
2915139827,11383892412
2915139827,10233760171
2915139827,538356331
9742051840,538357409
9742051840,10246462262
9742051840,9742051839
1516088429,8240863565
1516088429,538359121
1516088429,538357409
538358266,538358267
538358266,1516088424
538358266,1516088424
538358267,1028952074
538358267,538358266
538358267,538358540
538358267,538359121
1516088424,1021993056
1516088424,538358266
1516088424,538358266
1516088424,8260408109
1028952074,538358267
1028952074,1516088426
538358540,11756461755
538358540,1402567842
538358540,538358267
11756461755,5366179375
11756461755,11756461756
11756461755,538358540
538360422,10705551860
538360422,10922098863
10705551860,538360422
10705551860,10707039429
10705551860,10705551859
10922098863,10309843377
10922098863,538360422
10922098863,10309843390
538360428,2506590480
538360428,6456658000
538360428,13120701221
2506590480,10705551843
2506590480,1515854793
2506590480,538360428
6456658000,6456658001
6456658000,1519108950
6456658000,538360428
13120701221,10705551899
13120701221,13120701225
538360698,2043057390
538360698,11517472026
538360698,8512967502
538360698,8512981055
2043057390,538360699
2043057390,538360698
2043057390,11517472104
11517472026,538360698
11517472026,11517472028
11517472026,11517472027
8512967502,11517365540
8512967502,11517472027
8512967502,538360698
8512981055,11517472066
8512981055,538360698
8512981055,8512981052
538360699,2043057390
538360699,620041759
538360699,538360700
620041759,620101886
620041759,620041755
620041759,538360699
538360700,620041755
538360700,1086656277
538360700,538360699
620041755,538360700
620041755,11530358382
620041755,620041759
620041755,11530358385
1086656277,538360700
1086656277,620105068
1086656277,1021993489
538360862,11530343234
538360862,4535791513
538360862,11530343232
538360862,11517472037
11530343234,8512981077
11530343234,538360862
11530343234,11530343235
4535791513,538360862
4535791513,4535791514
4535791513,538361020
11530343232,8512967498
11530343232,11530343233
11530343232,538360862
11517472037,10288711858
11517472037,11517472038
11517472037,538360862
538361020,4535791513
538361020,2620409325
538361020,621117468
538361020,538361022
538361020,2963326844
2620409325,538361020
2620409325,621117470
2620409325,2564790383
621117468,621117467
621117468,11530343206
621117468,2481200526
621117468,538361020
538361022,1518956009
538361022,2564790383
538361022,538361020
2963326844,620162566
2963326844,538361020
2963326844,2481200526
1518956009,538361022
1518956009,8512967498
1518956009,1518956012
2564790383,538361022
2564790383,2620409325
2564790383,620162589
2564790383,1518956014
538361075,11724585862
538361075,2043057379
538361075,11724585868
11724585862,538361075
11724585862,8512981074
11724585862,11735178530
2043057379,11724585866
2043057379,538361075
2043057379,11735178530
11724585868,11530343240
11724585868,538361075
11724585868,11735178547
11517472113,1518951636
11517472113,538361400
11517472113,11517472116
11517472106,538361402
11517472106,538361400
11517472106,11517472108
620061631,620068461
620061631,620061433
620061631,538361400
620061631,620101875
538361402,11517472106
538361402,10288711866
538361402,11725510378
538361402,10288711863
10288711866,11517472087
10288711866,11517472080
10288711866,538361402
11725510378,538361402
11725510378,620101886
11725510378,8512981051
10288711863,11517472076
10288711863,11517472060
10288711863,538361402
538368750,9742051852
538368750,1516088431
538368750,9903672878
1516088431,621164950
1516088431,9775266611
1516088431,1516088437
9903672878,10573392256
9903672878,9903672877
9903672878,538368750
538373594,1015188036
538373594,12061919558
538373594,1015117543
1015188036,538373594
1015188036,12039842002
1015188036,12037848111
12061919558,12061919564
12061919558,12061919564
12061919558,538373594
1015117543,5843651831
1015117543,5054573416
1015117543,538373594
538373598,12037848136
538373598,10875599015
538373598,12037848142
538373598,4724580407
12037848136,11994505910
12037848136,538373598
12037848136,12037848135
10875599015,12037848111
10875599015,538373598
10875599015,10875599009
12037848142,538373598
12037848142,12039841976
12037848142,12037848140
4724580407,538373598
4724580407,4724587886
4724580407,5006534520
538374023,13556348103
538374023,2619170746
538374023,10711230641
538374023,4156187733
13556348103,10719110124
13556348103,10711230641
13556348103,538374023
2619170746,3188487767
2619170746,538374023
2619170746,4156187733
10711230641,2619170747
10711230641,13556348103
10711230641,10719110127
4156187733,538374023
4156187733,1015117470
538374419,1601689459
538374419,11702060721
538374419,4706296531
1601689459,538374419
1601689459,1601689449
11702060721,538374419
11702060721,9014131598
11702060721,4764722753
4706296531,4764722750
4706296531,11756480767
4706296531,538374419
538374955,831732951
538374955,2465833276
538374955,538374958
831732951,538374955
831732951,831732788
831732951,538374956
2465833276,831732788
2465833276,2465833275
2465833276,538374955
538374958,831733049
538374958,538374955
538374958,10080203000
538374956,538374957
538374956,831732951
538374956,1515479991
538374957,831733049
538374957,538374956
538374957,1515479991
1515479991,538374960
1515479991,538374957
1515479991,538374956
831733049,538374958
831733049,831732951
831733049,538374957
10080203000,538374958
10080203000,10080202998
10080203000,10080203001
538374960,4706296607
538374960,4706296611
538374960,1515479991
4706296607,4764722743
4706296607,538374960
4706296607,4706296608
4706296611,538374960
4706296611,11756504300
4706296611,4706296612
538374991,4706296589
538374991,3960180231
538374991,4706296583
4706296589,9014131555
4706296589,538374991
4706296589,4706296576
3960180231,5420363422
3960180231,538374991
3960180231,11825848230
4706296583,4706296576
4706296583,538374991
4706296583,4706296578
538374992,11750239396
538374992,9014131555
538374992,11750239393
538374992,11702036849
11750239396,4706296594
11750239396,538374992
11750239396,11750239397
9014131555,538374992
9014131555,4706296589
9014131555,9014131554
11750239393,4706296601
11750239393,538374992
11750239393,11750239395
11702036849,4706296590
11702036849,11702036850
11702036849,538374992
538374994,4706296616
538374994,4706296620
538374994,9288295791
4706296616,9288295789
4706296616,538374994
4706296616,4706296617
4706296620,538374994
4706296620,4706296632
4706296620,4706296622
4706296620,10080203001
9288295791,9288295798
9288295791,538374994
9288295791,9288295789
538375486,567880296
538375486,9288468459
538375486,4764783176
538375486,9288468453
567880296,538375486
567880296,567880342
567880296,567880341
9288468459,9288468488
9288468459,538375486
9288468459,9288468458
4764783176,538375486
4764783176,9288468496
4764783176,4764783175
9288468453,538375486
9288468453,9288468457
9288468453,9288468457
544655422,8830407690
544655422,1510580576
544655422,3974531217
544655422,7519520208
8830407690,2984635033
8830407690,544655422
8830407690,7525130424
1510580576,646842711
1510580576,544655422
1510580576,7525130429
3974531217,1510613171
3974531217,646842706
3974531217,1510580576
3974531217,4171987659
3974531217,544655422
7519520208,9953414852
7519520208,646842706
7519520208,544655422
566611952,566611955
566611952,2218578975
566611955,566611952
566611955,566611969
2218578975,9998266324
2218578975,566611952
2218578975,10175412177
566611969,566611975
566611969,11796206283
566611975,566611981
566611975,3542095848
11796206283,1849045281
11796206283,566611969
566611981,566611952
566611981,566611991
566611981,9998266335
3542095848,8946026354
3542095848,566611991
3542095848,566611975
566611991,566611981
566611991,3542095848
9998266335,2218574095
9998266335,11180933218
9998266335,566611981
3616245737,567880186
3616245737,1515477227
3616245737,11627254638
567880516,567880341
567880516,10614016450
567880516,567880186
567880342,567880296
567880342,3264413776
567880342,3618322063
567880341,567880296
567880341,567880516
567880341,3618341810
3618341810,8553919686
3618341810,567880341
3618341810,10614016450
3618322063,567880342
3618322063,1515477227
3618322063,3618322073
10614016450,567880516
10614016450,3618341810
10614016450,10614016484
567881528,9914351888
567881528,8414332969
567881528,2508808922
567881528,12037851988
9914351888,567881594
9914351888,567881528
9914351888,9914351883
8414332969,567881528
2508808922,1025391799
2508808922,2508808923
2508808922,567881528
12037851988,567881528
12037851988,12037851986
12037851988,12037851990
567881530,9914351894
567881530,9914351891
567881530,9914351889
567881530,2508808925
9914351894,2210411375
9914351894,567881530
9914351894,9914351892
9914351891,567881530
9914351891,567881594
9914351891,9914351889
9914351889,567881588
9914351889,567881530
9914351889,9914351891
2508808925,1025390664
2508808925,2508808926
2508808925,567881530
567881531,9914351895
567881531,5057830417
567881531,9914351897
567881531,2508808927
9914351895,567881801
9914351895,567881531
9914351895,9914351897
5057830417,567881807
5057830417,567881531
5057830417,9914351898
9914351897,2210411375
9914351897,567881531
9914351897,9914351895
2508808927,1025393357
2508808927,2508808924
2508808927,567881531
567881588,567881596
567881588,2210411377
567881588,9914351889
567881588,1016694147
567881596,567881589
567881596,567881588
567881596,9914351880
2210411377,567881588
2210411377,567881801
2210411377,9914351892
1016694147,5029494050
1016694147,5029494047
1016694147,5029494041
1016694147,567881588
567881589,12037845102
567881589,567881596
567881589,12037851985
567881589,11880588446
12037845102,11880588427
12037845102,567881589
12037845102,12037845099
12037851985,12037851986
12037851985,567881589
12037851985,12037851975
11880588446,12037845099
11880588446,567881589
11880588446,1016693691
567881594,9914351891
567881594,9914351888
567881594,9914351879
567881594,2508808923
9914351879,9914351880
9914351879,567881594
9914351879,9914351883
2508808923,567881594
2508808923,2508808922
2508808923,1025390664
9914351880,567881596
9914351880,9914351879
9914351880,9914351883
567881801,2210411377
567881801,9914351895
567881801,567881811
567881801,1016693460
567881811,2508808942
567881811,9914351898
567881811,567881801
1016693460,5029494054
1016693460,5029494050
1016693460,5029494015
1016693460,567881801
567881807,9914351898
567881807,2508808924
567881807,5057830732
567881807,5057830417
9914351898,567881811
9914351898,567881807
9914351898,5057830417
2508808924,567881807
2508808924,1025393081
2508808924,2508808927
5057830732,567881837
5057830732,567881807
5057830732,9914351899
2508808942,567881811
2508808942,567881841
2508808942,2508808956
567881837,9914351899
567881837,2508808921
567881837,567881924
567881837,5057830732
567881837,5057830731
9914351899,567881841
9914351899,567881837
9914351899,5057830732
2508808921,567881837
2508808921,1025393081
2508808921,1025390895
567881924,9924841911
567881924,1025390895
567881924,567881837
5057830731,567881837
567881841,2508808942
567881841,9914351899
567881841,1016694516
1016694516,567881841
1016694516,1052400985
1016694516,2508808938
9924841911,567881924
9924841911,1052400985
9924841911,9924841908
1025390895,567881924
1025390895,2508808921
1025390895,1025392820
